Athlete Name,Image URL
Te Edwards,https://ufc.com/images/styles/teaser/s3/image/ufc-fighter-container/69659/profile-galery/profile-picture/EDWARDS_TE.png?VersionId=GoXOO5U01BSKQIApdLFjJd74ZDtxRpJX&itok=KIFaIkC_
Justin Edwards,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Justin_Edwards/JustinEdwards_Headshot.png?VersionId=O3PEk3yEbrcs7woPj3jwveD3AUlvFWjD&itok=RXQIvDxp
Yves Edwards,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Yves_Edwards/YvesEdwards_Headashot.png?VersionId=SSihd0vgTlLvtJLyz8rJNtJStqII9d1T&itok=iJd9DYxo
Adli Edwards,/themes/custom/ufc/assets/img/no-profile-image.png
Joselyne Edwards,https://ufc.com/images/styles/teaser/s3/2024-10/14/EDWARDS_JOSELYNE_10-19.png?h=a30e7339&itok=u2tMzoXm
Leon Edwards,https://ufc.com/images/styles/teaser/s3/2025-03/EDWARDS_LEON_03-22.png?h=a30e7339&itok=Z2w_KBcO
Tom Egan,No Image
Stephanie Egger,https://ufc.com/images/styles/teaser/s3/2023-12/EGGER_STEPHANIE_12-09.png?h=a30e7339&itok=YZabKZKZ
Justin Eilers,No Image
John-Olav Einemo,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Jon_Olav_Einemo/jon_olav_einemo_head_v2.png?VersionId=O6VHlvw3T8u43dCmVstiM19BcpaqbwU4&itok=y_l5Plzl
Per Eklund,No Image
Evan Elder,https://ufc.com/images/styles/teaser/s3/2024-07/ELDER_EVAN_07-13.png?h=a30e7339&itok=OrR2nBiG
Billy Elekana,https://ufc.com/images/styles/teaser/s3/2025-01/4/ELEKANA_BILLY_01-18.png?h=a30e7339&itok=vAv3zG1M
Joao Elias,https://ufc.com/images/styles/teaser/s3/2023-02/ELIAS_JOAO.png?h=a30e7339&itok=HLEYn4nq
Darren Elkins,https://ufc.com/images/styles/teaser/s3/2025-04/ELKINS_DARREN_04-12.png?h=a30e7339&itok=1j04j-vQ
Joe Ellenberger,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Joe_Ellenberger/JoeEllenberger_Headshot.png?VersionId=tuF.A.6b.yBcS0rB1BgatnlwC5p4lYM6&itok=r0CO81Pf
Jake Ellenberger,https://ufc.com/images/styles/teaser/s3/image/ufc-fighter-container/68154/profile-galery/profile-picture/JakeEllenberger_Headshot151.png?itok=B7CDdjZR
Oban Elliott,https://ufc.com/images/styles/teaser/s3/2024-11/ELLIOTT_OBAN_11-16.png?h=a30e7339&itok=Wxd_XGqd
Tim Elliott,https://ufc.com/images/styles/teaser/s3/2025-01/5/ELLIOTT_TIM_12-09.png?h=a30e7339&itok=KFj0o9oZ
Lisa Ellis,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Lisa_Ellis/LisaEllis_Headshot.png?VersionId=1OtFk6GTDZu7KeGyk6r8QUAXLE6usIAI&itok=tXSUnK-N
Brian Ellis,No Image
Anna Elmose,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Anna_Elmose/ELMOSE_ANNA.png?VersionId=NqQbQiCjme2Oh23YNPauMs4PKarVAlEQ&itok=asACpp5C
Cameron Else,https://ufc.com/images/styles/teaser/s3/2022-04/cf87016a-8fb4-4c5e-b341-9909910eb351%252FELSE_CAMERON_04-23.png?h=a30e7339&itok=70t8ur4u
Sovannahry Em,/themes/custom/ufc/assets/img/silhouette-headshot-female.png
Ramazan Emeev,https://ufc.com/images/styles/teaser/s3/2021-10/69039%252Fprofile-galery%252Fprofile-picture%252FEMEEV_RAMAZAN_10-16.png?h=a30e7339&itok=eniNXJzb
Rob Emerson,No Image
Freddy Emiliano Linares,https://ufc.com/images/styles/teaser/s3/2023-02/LINARES_EMILIANO.png?h=a30e7339&itok=63ZKv91B
Jamall Emmers,https://ufc.com/images/styles/teaser/s3/2025-03/EMMERS_JAMALL_03-29.png?h=a30e7339&itok=iQoJTLDJ
Josh Emmett,https://ufc.com/images/styles/teaser/s3/2025-04/EMMETT_JOSH_04-05.png?h=a30e7339&itok=mkeTpYj8
Kolton Englund,https://ufc.com/images/styles/teaser/s3/2021-10/71853%252Fprofile-galery%252Fprofile-picture%252FENGLUND_KOLTON.png?h=a30e7339&itok=IkzKyCzZ
Oliver Enkamp,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Oliver_Enkamp/ENKAMP_OLIVER.png?VersionId=nbzMZxKI2cg4kJvrLZG3ACeP_5zvWJix&itok=fbrY5zxt
Alex Enlund,No Image
Ian Entwistle,https://ufc.com/images/styles/teaser/s3/2022-03/d93b359d-6226-4c5a-812d-8d1fe5f1bd54%252FIanEntwistle_Headshot.png?h=a6dfc888&itok=q5hoElJf
Andy Enz,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Andy_Enz/AndyEnz_Headshot.png?VersionId=DjXekgz_b35D71tFHisEePCcBDJl7VUC&itok=U3nkC0PU
Steve Erceg,https://ufc.com/images/styles/teaser/s3/2025-03/ERCEG_STEVE_03-29.png?h=a30e7339&itok=3MXO1fxl
Konstantin Erokhin,https://ufc.com/images/styles/teaser/s3/2022-03/348a0efa-2e5c-4431-883b-f11dc1bc6fe2%252FKonstantinErokhin_Headshot.png?h=a6dfc888&itok=ldAAcMaQ
Julian Erosa,https://ufc.com/images/styles/teaser/s3/2025-04/EROSA_JULIAN_04-12.png?h=a30e7339&itok=gUjSRgdv
Jarno Errens,https://ufc.com/images/styles/teaser/s3/2024-08/ERRENS_JARNO_08-10.png?h=a30e7339&itok=CdQ4f0js
Ivan Erslan,https://ufc.com/images/styles/teaser/s3/2024-09/ERSLAN_IVAN_09-28.png?h=a30e7339&itok=UP-kl5QM
Cole Escovedo,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Cole_Escovedo/cole_escovedo_head.png?VersionId=5K901B41x1CjOMDv1cLFwelsUbW4k7dI&itok=un6BHCyz
Efrain Escudero,https://ufc.com/images/styles/teaser/s3/2022-03/2ec6a15a-c7e4-424b-9a9c-8fb7a793992c%252FEfrainEscudero_Headshot.png?h=a6dfc888&itok=XVta0G19
Carla Esparza,https://ufc.com/images/styles/teaser/s3/2024-10/ESPARZA_CARLA_10-05.png?h=a30e7339&itok=UF18j3vH
Juan Espino,https://ufc.com/images/styles/teaser/s3/2021-04/71432%252Fprofile-galery%252Fprofile-picture%252FESPINO_JUAN_04-17.png?h=a30e7339&itok=zOZ7iWx7
Jordan Espinosa,https://ufc.com/images/styles/teaser/s3/2021-03/68343%252Fprofile-galery%252Fprofile-picture%252FESPINOSA_JORDAN_03-23.png?h=a30e7339&itok=6YxV8LIv
Jodie Esquibel,https://ufc.com/images/styles/teaser/s3/2018-10/ESQUIBEL_JODIE.png?VersionId=3lXO8Xke4PIYEoGQx1BT6PhsDccVOEvr&itok=607bUlb3
Rafael Estevam,https://ufc.com/images/styles/teaser/s3/2025-02/ESTEVAM_RAFAEL_02-15.png?h=a30e7339&itok=EJIWLITu
Achilles Estremadura,https://ufc.com/images/styles/teaser/s3/2021-11/71845%252Fprofile-galery%252Fprofile-picture%252FESTREMADURA_ACHILLES.png?h=a30e7339&itok=CRKLKLRl
Shaun Etchell,https://ufc.com/images/styles/teaser/s3/2022-06/fb8ff3df-703b-4f00-a587-843dfc2ace13%252FETCHELL_SHAUN_RTU.png?h=a30e7339&itok=AInBn1xo
Terry Etim,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Terry_Etim/TerryEtim_Headshot.png?VersionId=fH4b_S5s7M.J0B7UfvNROnb6H9_RKm9P&itok=1g4yr7IL
Fred Ettish,No Image
Sijara Eubanks,https://ufc.com/images/styles/teaser/s3/2023-01/EUBANKS_SIJARA_01-14.png?h=a30e7339&itok=vK2jCdv7
Rashad Evans,https://ufc.com/images/styles/teaser/s3/image/ufc-fighter-container/69052/profile-galery/profile-picture/RashadEvans_Headshot.png?VersionId=Ah2CGwPiFM5QQ7lijUmo0E_nYVLtPrOP&itok=Ogzhe4cG
Doug Evans,No Image
Ashlee Evans-Smith,https://ufc.com/images/styles/teaser/s3/2023-07/EVANS-SMITH_ASHLEE_07-15.png?h=a30e7339&itok=NemrMRpM
Dan Evensen,No Image
Tonya Evinger,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Tonya_Evinger/EVINGER_TONYA.png?VersionId=YPC0BMWI0Gw3m3ReuSinZf2s_.T.Nsrp&itok=yCXGfjDu
Movsar Evloev,https://ufc.com/images/styles/teaser/s3/2025-01/5/EVLOEV_MOVSAR_12-07.png?h=a30e7339&itok=ZuWdoyUi
Andre Ewell,https://ufc.com/images/styles/teaser/s3/2021-07/71424%252Fprofile-galery%252Fprofile-picture%252FEWELL_ANDRE_07-24.png?h=a30e7339&itok=1zVtHndj
Jessica Eye,https://ufc.com/images/styles/teaser/s3/2021-07/68244%252Fprofile-galery%252Fprofile-picture%252FEYE_JESSICA_07-10.png?h=a30e7339&itok=_IN52Rek
Edward Faaloloto,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Edward_Faaloloto/edward_faaloloto_head.png?VersionId=2t6p6c_PvM7X.A8d.12YPlWuV68hS.V.&itok=jeoROPnh
Urijah Faber,https://ufc.com/images/styles/teaser/s3/2025-01/1/FABER_URIJAH.png?h=a30e7339&itok=CHqbgwcl
Melinda Fábián,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Melinda_Fabian/FABIAN_MELINDA.png?VersionId=b_uQApqfWBy8NHg.e.W.uhRxU9PnItk_&itok=fK4V5Onp
Wagnney Fabiano,No Image
Bartosz Fabinski,https://ufc.com/images/styles/teaser/s3/2021-04/67439%252Fprofile-galery%252Fprofile-picture%252FFABINSKI_BARTOSZ_04-17.png?h=a30e7339&itok=11bDr9Ug
Ron Faircloth,No Image
Zarah Fairn,https://ufc.com/images/styles/teaser/s3/2023-06/FAIRN_ZARAH_06_23.png?h=a30e7339&itok=grdqikB-
Jason Fairn,No Image
Rinat Fakhretdinov,https://ufc.com/images/styles/teaser/s3/2024-10/2/FAKHRETDINOV_RINAT_10-26.png?h=a30e7339&itok=K9jdeSsv
Pedro Falcao,https://ufc.com/images/styles/teaser/s3/2025-04/FALCAO_PEDRO_04-05.png?h=a30e7339&itok=09IsgCYz
Maiquel Falcao,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Maiquel_Falcao/maiquel_falcao_head.png?VersionId=YgV.bPHr036AZWkdr.aGVJUO1FKX4TOx&itok=oLfdKtpJ
Brodie Farber,No Image
Kalindra Faria,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Kalindra_Faria/FARIA_KALINDRA.png?itok=yIjYu_B5
Jair Farias,No Image
Rico Farrington,https://ufc.com/images/styles/teaser/s3/2022-03/28795beb-bfdf-4411-b8f7-bc466105095c%252FFARRINGTON_RICO.png?h=a30e7339&itok=iTBf95L-
Kelly Faszholz,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Kelley_Faszholz/FASZHOLZ_KELLY.png?VersionId=pt5SytsMJM1Z3f4FpOkQyZebTaAgIeoK&itok=bk-xm8lI
Paul Felder,https://ufc.com/images/styles/teaser/s3/2020-11/68984%252Fprofile-galery%252Fprofile-picture%252FFELDER_PAUL_11-14.png?h=a30e7339&itok=bioE4OJO
Carlos Felipe,https://ufc.com/images/styles/teaser/s3/2021-06/67562%252Fprofile-galery%252Fprofile-picture%252FFELIPE_CARLOS_06-12.png?h=a30e7339&itok=39TKi_6N
Josh Ferguson,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Josh_Ferguson/JoshFerguson_Headshot2012.png?VersionId=A7iiVNTLegJD9gAME6yhttDQUAr.hNEX&itok=Em2c_J-Z
Tony Ferguson,https://ufc.com/images/styles/teaser/s3/2024-08/FERGUSON_TONY_08-03.png?h=a30e7339&itok=I5s5mmq4
CJ Fernandes,No Image
Gabriella Fernandes,https://ufc.com/images/styles/teaser/s3/2024-11/FERNANDES_GABRIELLA_11-23.png?h=a30e7339&itok=5IxFmxol
Kauê Fernandes,https://ufc.com/images/styles/teaser/s3/2025-03/FERNANDES_KAUE_03-22.png?h=a30e7339&itok=qx9u_oGM
Lucas Fernando,https://ufc.com/images/styles/teaser/s3/2023-08/FERNANDO_LUCAS.png?h=a30e7339&itok=W6Tfa2wW
Diego Ferreira,https://ufc.com/images/styles/teaser/s3/2025-01/4/FERREIRA_DIEGO_01-18.png?h=a30e7339&itok=3aUEUjtP
Alexandre Ferreira,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Alexandre_Ferreira/alexandre_ferreira_head.png?VersionId=j4UyVQpJS_lWrG5KnnhlwLnLMEFLvxhj&itok=hVzQ-aDR
Cezar Ferreira,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Cezar_Ferreira/FERREIRA_CEZAR.png?VersionId=oiXEGvvLQHnHI4GnIEAjZgA4aaUoKqW3&itok=H30hfJHQ
Brunno Ferreira,https://ufc.com/images/styles/teaser/s3/2025-03/FERREIRA_BRUNNO_03-08.png?h=a30e7339&itok=F5O3pMPP
Erisson Ferreira,https://ufc.com/images/styles/teaser/s3/2021-11/71823%252Fprofile-galery%252Fprofile-picture%252FFERREIRA_ERISSON.png?h=a30e7339&itok=E28IKVlw
Scott Ferrozzo,No Image
Timo Feucht,/themes/custom/ufc/assets/img/no-profile-image.png
Andre Fialho,https://ufc.com/images/styles/teaser/s3/2023-05/FIALHO_ANDRE_05-20.png?h=a30e7339&itok=1Wn4Xav6
Drew Fickett,/themes/custom/ufc/assets/img/no-profile-image.png
Scott Fielder,No Image
Test Fighter2,No Image
Michal Figlak,https://ufc.com/images/styles/teaser/s3/2025-01/3/FIGLAK_MICHAL_04-27.png?h=a30e7339&itok=qCSVrt-z
Francisco Figueiredo,https://ufc.com/images/styles/teaser/s3/2021-07/71736%252Fprofile-galery%252Fprofile-picture%252FFIGUEIREDO_FRANCISCO_07-17.png?h=a30e7339&itok=9lrBKa15
Deiveson Figueiredo,https://ufc.com/images/styles/teaser/s3/2025-01/5/FIGUEIREDO_DEIVESON_11-23.png?h=a30e7339&itok=fiQ4YjYG
Edwin Figueroa,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Edwin_Figueroa/EdwinFigueroa_Headshot.png?VersionId=.1izkUHtwnuwq1Z.XKrTKgzty0_1Qq52&itok=UcvnRmxl
Jafel Filho,https://ufc.com/images/styles/teaser/s3/2024-03/FILHO_JAFEL_03-16.png?h=a30e7339&itok=1rZRNfzy
Andre Fili,https://ufc.com/images/styles/teaser/s3/2025-02/FILI_ANDRE_02-22.png?h=a30e7339&itok=oK8kZnsB
Torrez Finney,https://ufc.com/images/styles/teaser/s3/2025-04/FINNEY_TORREZ_04-05.png?h=a30e7339&itok=rXMounLb
Luigi Fioravanti,No Image
Nick Fiore,https://ufc.com/images/styles/teaser/s3/2023-05/FIORE_NICK_05-20.png?h=a30e7339&itok=SUYCz-AJ
Manon Fiorot,https://ufc.com/images/styles/teaser/s3/2025-01/5/FIOROT_MANON_03-30.png?h=a30e7339&itok=DkJ7Mr0U
Spencer Fisher,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Spencer_Fisher/SpencerFisher_Headshot.png?VersionId=k7vL0uPfcZRzlGhFNU4c5uRcHOGC139o&itok=6zk71qdm
Chris Fishgold,https://ufc.com/images/styles/teaser/s3/2020-07/FISHGOLD_CHRIS_10-27.png?VersionId=tHapWx2nXx1jJvxDnSZYJElpMmT3xgGT&h=a30e7339&itok=BgNNoCqM
Jon Fitch,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Jon_Fitch/JonFitch_Headshot.png?itok=6pmPo-iE
Isi Fitikefu,/themes/custom/ufc/assets/img/no-profile-image.png
Rafael Fiziev,https://ufc.com/images/styles/teaser/s3/2025-03/FIZIEV_RAFAEL_03-08.png?h=a30e7339&itok=n5LZB7Cz
Nathan Fletcher,https://ufc.com/images/styles/teaser/s3/2025-03/FLETCHER_NATHAN_03-22.png?h=a30e7339&itok=Dw76vSbi
Colin Fletcher,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Colin_Fletcher/ColinFletcher_Headshot.png?VersionId=4JmpRIhBj.JNqy0lzRudTDVDWuumZK9r&itok=9_kDohX-
AJ Fletcher,https://ufc.com/images/styles/teaser/s3/2023-09/FLETCHER_AJ_09-23.png?h=a30e7339&itok=iMg0QZa2
Jimmy Flick,https://ufc.com/images/styles/teaser/s3/2024-01/FLICK_JIMMY_01-20.png?h=a30e7339&itok=PlKrtgKF
Luke Flores,https://ufc.com/images/styles/teaser/s3/2022-03/7348a394-08cd-4c84-9b74-94adfc88d81f%252FFLORES_LUKE_JOSE_08-04.png?h=a30e7339&itok=oxKosbkD
Ty Flores,https://ufc.com/images/styles/teaser/s3/2022-03/778e8c25-60c8-44ce-b5ff-29a74ce754ea%252FFLORES_TY_08-04.png?h=a30e7339&itok=Ejslpgj3
Alejandro Flores,https://ufc.com/images/styles/teaser/s3/2022-03/7645febb-d4a1-42de-a326-af087e419923%252FFLORES_ALEJANDRO.png?h=a30e7339&itok=Sf3TWZTp
Kenny Florian,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Kenny_Florian/kenny_florian_500x325_ufc.png?VersionId=GIZnLMqs3BQa3eRBeQemgxifkzeKvgmZ&itok=iwliuVsu
Darrius Flowers,https://ufc.com/images/styles/teaser/s3/2024-07/FLOWERS_DARRIUS_07-13.png?h=a30e7339&itok=AJ2M-DEw
Caros Fodor,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Caros_Fodor/CarosFodor_Headshot.png?VersionId=PGFV96ufEipdD1tYqiD2XQj0uxGTZq0Z&itok=LCPA-zBE
Rob Font,https://ufc.com/images/styles/teaser/s3/2025-02/FONT_ROB_02-22.png?h=a30e7339&itok=iLtda7EB
Jesse Forbes,No Image
Jussier Formiga,https://ufc.com/images/styles/teaser/s3/image/1/229/HeadshotPNGs/FORMIGA_JUSSIER.png?VersionId=ubP2gxy8l0p7yt_rUflPeon00m68qGjB&itok=3Nf0dd4B
Brianna Fortino,https://ufc.com/images/styles/teaser/s3/2019-07/VAN_BUREN_BRIANNA.png?VersionId=Nu0xX.cIyJLZx76RaZNwanpZemMskHA3&itok=ZM6ZgdaG
Marcel Fortuna,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Marcel_Fortuna/FORTUNA_MARCEL.png?VersionId=yseAu98_u5.4dtY3VkbPdvwvp3aabk6_&itok=BW4WU4Bw
Brian Foster,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Brian_Foster/Brian_Foster_500x325.png?VersionId=BB.qhthN4A3DKmiMHFyVLCAiZFhHhVFs&itok=e69dWIkv
Xavier Foupa-Pokam,No Image
Hermes Franca,No Image
Glaico Franca,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Glaico_Franca/FRANCA_GLAICO.png?VersionId=eE_pJBJtSrNXZ98Z5_b.qNgpOY3I4mAT&itok=j_oJ1HuN
Kai Kara-France,https://ufc.com/images/styles/teaser/s3/2025-01/5/KARA-FRANCE_KAI_08-17.png?h=a30e7339&itok=Ze82JYgQ
Rich Franklin,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Rich_Franklin/RichFranklin_Headshot.png?VersionId=hpM03vtAwJ3wxcpKuoQWxN_CT4WJbofG&itok=2nQfcyQO
Stephanie Frausto,https://ufc.com/images/styles/teaser/s3/2020-11/71667%252Fprofile-galery%252Fprofile-picture%252FFRAUSTO_STEPHANIE.png?h=a30e7339&itok=F-HDzmTT
Justin Frazier,https://ufc.com/images/styles/teaser/s3/2018-11/FRAZIER_JUSTIN.png?VersionId=eib2zstAo1ubsnQp0zYblGpsA1xa6Pi_&itok=XNtBSzw-
Zane Frazier,https://ufc.com/images/styles/teaser/s3/2022-10/FRAZIER_ZANE.png?h=a30e7339&itok=Z3aq3fh_
Ian Freeman,/themes/custom/ufc/assets/img/no-profile-image.png
Willamy Freire,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Willamy_Freire/willamy_freire_head.png?VersionId=Z0KNwWBc9otHvrKOXTUtibkO_O0vOW8v&itok=QdCut2PH
Patricio Pitbull,https://ufc.com/images/styles/teaser/s3/2025-04/PITBULL_PATRICIO_04-12.png?h=a30e7339&itok=7hNIRLx6
Donavon Frelow,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Donovan_Frelow/FRELOW_DONOVAN.png?VersionId=u6bfMerBRWp.WfnVa0ndQ8Ia8qmIskln&itok=ZgRkjCtj
Josh Fremd,https://ufc.com/images/styles/teaser/s3/2024-10/1/FREMD_JOSH_10-12.png?h=a30e7339&itok=LIkZFHYV
Matt Frevola,https://ufc.com/images/styles/teaser/s3/2024-09/FREVOLA_MATT_09-28.png?h=a30e7339&itok=OT8CLobb
Jinh Yu Frey,https://ufc.com/images/styles/teaser/s3/2023-11/FREY_JINH_YU_10-21.png?h=a30e7339&itok=nFAAkrhR
Artem Frolov,/themes/custom/ufc/assets/img/no-profile-image.png
Sarah Frota,https://ufc.com/images/styles/teaser/s3/image/ufc-fighter-container/69601/profile-galery/profile-picture/FROTA_SARAH.png?VersionId=9zaCcozTNP34LKPzggrl_02OGf6PQH9R&itok=Nk3JH1lk
Daniel Frunza,https://ufc.com/images/styles/teaser/s3/2025-04/FRUNZA_DANIEL_04-05.png?h=a30e7339&itok=d2K-UE8W
Don Frye,/themes/custom/ufc/assets/img/no-profile-image.png
Anthony Fryklund,/themes/custom/ufc/assets/img/no-profile-image.png
Adam Fugitt,https://ufc.com/images/styles/teaser/s3/2023-06/FUGITT_ADAM_06-10.png?h=a30e7339&itok=k_JKmhh6
Katsuhisa Fuji,No Image
Riki Fukuda,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Riki_Fukuda/RikiFukuda_Headshot.png?VersionId=gjTQmedBpVQJaQZHWmQcPMcz3bPX9CVB&itok=fc_dmFew
Masio Fullen,https://ufc.com/images/styles/teaser/s3/2022-03/1a100a52-6dbf-4d84-9d8d-7d371c7dc726%252FMasio-Fullen_Headshot.png?h=a6dfc888&itok=Gc7w_H0R
Travis Fulton,No Image
Sam Fulton,No Image
Ricardo Funch,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Ricardo_Funch/RicardoFunch_Headshot.png?VersionId=0GCfvCbPZxAbofZAzbe3_uIMUm2KXykd&itok=dmqKabVh
Gustavo Gabriel,/themes/custom/ufc/assets/img/no-profile-image.png
Claudia Gadelha,https://ufc.com/images/styles/teaser/s3/2020-11/67642%252Fprofile-galery%252Fprofile-picture%252FGADELHA_CLAUDIA_07-06.png?h=a30e7339&itok=H6V7JlIL
Magomed Gadzhiyasulov,https://ufc.com/images/styles/teaser/s3/2025-01/9/GADZHIYASULOV_MAGOMED_01-11.png?h=a30e7339&itok=TyNVvvPr
Justin Gaethje,https://ufc.com/images/styles/teaser/s3/2025-03/GAETHJE_JUSTIN_03-08.png?h=a30e7339&itok=ghi7lCPZ
Sheila Gaff,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Sheila_Gaff/SheilaGaff_Headshot.png?VersionId=S56geDAMLl.Hg_kDCe9mtSBoV_Y9jooq&itok=0nbODhVR
Muin Gafurov,https://ufc.com/images/styles/teaser/s3/2025-01/4/GAFUROV_MUIN_01-18.png?h=a30e7339&itok=EEk1odY3
Mitch Gagnon,https://ufc.com/images/styles/teaser/s3/2022-03/199a0b96-65db-4314-ae8b-f5194a18b452%252FGAGNON_MITCH.png?h=a30e7339&itok=VEJOYNHV
Dave Galera,https://ufc.com/images/styles/teaser/s3/image/fighter_images/David_Galera/David_Galera_Headshot.png?VersionId=ibwfFuzv9ia23VBWkNUTEvcQ6NC.Px4Z&itok=p1NOU_f9
Mickey Gall,https://ufc.com/images/styles/teaser/s3/2024-11/GALL_MICKEY_11-16.png?h=a30e7339&itok=7-dw0v5l
Daniel Gallemore,/themes/custom/ufc/assets/img/no-profile-image.png
Tom Gallicchio,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Tom_Gallicchio/GALLICCHIO_TOM.png?VersionId=cRp0T63ro.Hu_qIHqWfUQl0p8VP0FwaH&itok=qMnVn4u_
Joey Gambino,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Joey_Gambino/JoeyGambino_Headshot.png?VersionId=Gpn2dPN75WxwdvDlfR37ihYA0lKRbzMk&itok=2EM5afyT
Manny Gamburyan,https://ufc.com/images/styles/teaser/s3/image/ufc-fighter-container/68661/profile-galery/profile-picture/MannyGamburyan_Headshot2012.png?VersionId=MBS8MlWiS7MGrxkmH_WGuQY4160A8dso&itok=UwSCBbsF
Mateusz Gamrot,https://ufc.com/images/styles/teaser/s3/2025-01/5/GAMROT_MATEUSZ_08-17.png?h=a30e7339&itok=fld5gXMd
Shamil Gamzatov,https://ufc.com/images/styles/teaser/s3/2021-10/69245%252Fprofile-galery%252Fprofile-picture%252FGAMZATOV_SHAMIL_10-30.png?h=a30e7339&itok=Sm7fyy7y
Ariel Gandulla,https://ufc.com/images/styles/teaser/s3/image/fighter_images/ComingSoon/comingsoon_headshot_odopod.png?VersionId=6Lx8ImOpYf0wBYQKs_FGYIkuSIfTN0f0&itok=lpP4ueQl
Ciryl Gane,https://ufc.com/images/styles/teaser/s3/2025-01/5/GANE_CIRYL_12-07.png?h=a30e7339&itok=iyB6_YSY
Sean Gannon,/themes/custom/ufc/assets/img/no-profile-image.png
Junye Gao,/themes/custom/ufc/assets/img/no-profile-image.png
Luiz Garagorri,https://ufc.com/images/styles/teaser/s3/2020-11/71555%252Fprofile-galery%252Fprofile-picture%252FGARAGORRI_EDUARDO_08-10.png?h=a30e7339&itok=EVwUtb9b
Cody Garbrandt,https://ufc.com/images/styles/teaser/s3/2024-04/GARBRANDT_CODY_04-13.png?h=a30e7339&itok=fvHCr64f
Leonard Garcia,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Leonard_Garcia/LeonardGarcia_Headshot.png?VersionId=voYHek4M8_FjC26pl2TJUDD.jdm6J8x.&itok=0GnkcojF
Edgar Garcia,https://ufc.com/images/styles/teaser/s3/2022-03/b059778b-ef80-43d5-a39d-34c4d23f082a%252FEdgarGarcia_Headshot.png?h=a6dfc888&itok=uTOSDi49
Elias Garcia,https://ufc.com/images/styles/teaser/s3/2018-10/GARCIA_ELIAS.png?VersionId=.fRKnZHQYRHipQkB5QH4CuatBHTZkVkX&itok=zxkf0gVC
Alex Garcia,https://ufc.com/images/styles/teaser/s3/image/ufc-fighter-container/67208/profile-galery/profile-picture/AlexGarcia_Headshot.png?itok=CqUX4AIR
Fernie Garcia,https://ufc.com/images/styles/teaser/s3/2022-05/83fe5d63-42c6-41ae-9501-277e4462e240%252FGARCIA_FERNIE_05-07.png?h=a30e7339&itok=oTwEIv_G
Harrison Garcia,No Image
Steve Garcia,https://ufc.com/images/styles/teaser/s3/2024-09/GARCIA_STEVE_09-07.png?h=a30e7339&itok=bLcGE0kM
Rafa Garcia,https://ufc.com/images/styles/teaser/s3/2025-03/GARCIA_RAFA_03-29.png?h=a30e7339&itok=4gQTpBX-
Pablo Garza,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Pablo_Garza/PabloGarza_Headshot.png?VersionId=73rYs_Xxd5m8PZEYjkuy.t7ubWKpcvVg&itok=vnEp8kF6
Azamat Gashimov,https://ufc.com/images/styles/teaser/s3/image/fighter_images/Azamat_Gashimov/azamat_gashimov_head.png?VersionId=ft.wN_odaqiB7CM8tX6M.8nbi7AL5yMr&itok=g_4R-_dD
Brian Gassaway,No Image
Kelvin Gastelum,https://ufc.com/images/styles/teaser/s3/2025-03/GASTELUM_KELVIN_03-29.png?h=a30e7339&itok=jfx8CZjb
Willie Gates,https://ufc.com/images/styles/teaser/s3/2022-03/39955ada-9114-43ba-adc6-c7064fde73cd%252FWillieGates_Headshot.png?h=a6dfc888&itok=1zybVFvK
